time,frametime,MsDeltaBetweenFrames,LoadMarker,TestMarker
72.2190266,22.6499,1.0269,0,0.1
72.2425182,23.4916,0.8417,0,0.1
72.2649872,22.469,1.0226,0,0.1
72.2885971,23.6099,1.1409,0,0.1
72.3110264,22.4293,1.1806,0,0.1
72.3335276,22.5012,0.0719,0,0.1
72.356588,23.0604,0.5592,0,0.1
72.3797179,23.1299,0.0695,0,0.1
72.4045698,24.8519,1.722,0,0.1
72.4278809,23.3111,1.5408,0,0.1
72.4503338,22.4529,0.8582,0,0.1
72.4733063,22.9725,0.5196,0,0.1
72.4967482,23.4419,0.4694,0,0.1
72.5197164,22.9682,0.4737,0,0.1
72.5428161,23.0997,0.1315,0,0.1
72.5667997,23.9836,0.8839,0,0.1
72.5894306,22.6309,1.3527,0,0.1
72.6129536,23.523,0.8921,0,0.1
72.63641,23.4564,0.0666,0,0.1
72.6595972,23.1872,0.2692,0,0.1
72.6826128,23.0156,0.1716,0,0.1
72.7060599,23.4471,0.4315,0,0.1
72.7294173,23.3574,0.0897,0,0.1
72.7492733,19.856,3.5014,0,0.1
72.7732344,23.9611,4.1051,0,0.1
72.7963497,23.1153,0.8458,0,0.1
72.8192639,22.9142,0.2011,0,0.1
72.8437747,24.5108,1.5966,0,0.1
72.8661702,22.3955,2.1153,0,0.1
72.8904586,24.2884,1.8929,0,0.1
72.9137323,23.2737,1.0147,0,0.1
72.9376813,23.949,0.6753,0,0.1
72.9613735,23.6922,0.2568,0,0.1
72.9853551,23.9816,0.2894,0,0.1
73.0091069,23.7518,0.2298,0,0.1
73.0324048,23.2979,0.4539,0,0.1
73.056993,24.5882,1.2903,0,0.1
73.0804959,23.5029,1.0853,0,0.1
73.1037477,23.2518,0.2511,0,0.1
73.127552,23.8043,0.5525,0,0.1
73.1524011,24.8491,1.0448,0,0.1
73.1763223,23.9212,0.9279,0,0.1
73.2005759,24.2536,0.3324,0,0.1
73.2244446,23.8687,0.3849,0,0.1
73.2489044,24.4598,0.5911,0,0.1
73.2731382,24.2338,0.226,0,0.1
73.2986616,25.5234,1.2896,0,0.1
73.3234889,24.8273,0.6961,0,0.1
73.3479261,24.4372,0.3901,0,0.1
73.3729194,24.9933,0.5561,0,0.1
73.3978381,24.9187,0.0746,0,0.1
73.4231709,25.3328,0.4141,0,0.1
73.4479302,24.7593,0.5735,0,0.1
73.4734577,25.5275,0.7682,0,0.1
73.4978744,24.4167,1.1108,0,0.1
73.5223506,24.4762,0.0595,0,0.1
73.5470849,24.7343,0.2581,0,0.1
73.5720275,24.9426,0.2083,0,0.1
73.597774,25.7465,0.8039,0,0.1
73.6226589,24.8849,0.8616,0,0.1
73.6483999,25.741,0.8561,0,0.1
73.6734133,25.0134,0.7276,0,0.1
73.6991909,25.7776,0.7642,0,0.1
73.7253865,26.1956,0.418,0,0.1
73.7511472,25.7607,0.4349,0,0.1
73.7767417,25.5945,0.1662,0,0.1
73.8032075,26.4658,0.8713,0,0.1
73.8290028,25.7953,0.6705,0,0.1
73.8541734,25.1706,0.6247,0,0.1
73.8801146,25.9412,0.7706,0,0.1
73.9057269,25.6123,0.3289,0,0.1
73.9315535,25.8266,0.2143,0,0.1
73.9570179,25.4644,0.3622,0,0.1
73.98229,25.2721,0.1923,0,0.1
74.0083398,26.0498,0.7777,0,0.1
74.0341177,25.7779,0.2719,0,0.1
74.0594559,25.3382,0.4397,0,0.1
74.0851235,25.6676,0.3294,0,0.1
74.1128499,27.7264,2.0588,0,0.1
74.1364508,23.6009,4.1255,0,0.1
74.1615718,25.121,1.5201,0,0.1
74.1873104,25.7386,0.6176,0,0.1
74.2134058,26.0954,0.3568,0,0.1
74.2395058,26.1,0.0046,0,0.1
74.2643354,24.8296,1.2704,0,0.1
74.290545,26.2096,1.38,0,0.1
74.3160776,25.5326,0.677,0,0.1
74.3421247,26.0471,0.5145,0,0.1
74.3671363,25.0116,1.0355,0,0.1
74.3929498,25.8135,0.8019,0,0.1
74.418656,25.7062,0.1073,0,0.1
74.443957,25.301,0.4052,0,0.1
74.4693231,25.3661,0.0651,0,0.1
74.4948001,25.477,0.1109,0,0.1
74.5200608,25.2607,0.2163,0,0.1
74.5458714,25.8106,0.5499,0,0.1
74.5715974,25.726,0.0846,0,0.1
74.5973794,25.782,0.056,0,0.1
74.6237707,26.3913,0.6093,0,0.1
74.6493304,25.5597,0.8316,0,0.1
74.6746915,25.3611,0.1986,0,0.1
74.7014518,26.7603,1.3992,0,0.1
74.7267514,25.2996,1.4607,0,0.1
74.752807,26.0556,0.756,0,0.1
74.7792171,26.4101,0.3545,0,0.1
74.8045824,25.3653,1.0448,0,0.1
74.8303349,25.7525,0.3872,0,0.1
74.8561995,25.8646,0.1121,0,0.1
74.8815878,25.3883,0.4763,0,0.1
74.907487,25.8992,0.5109,0,0.1
74.9335557,26.0687,0.1695,0,0.1
74.9600983,26.5426,0.4739,0,0.1
74.9863546,26.2563,0.2863,0,0.1
75.0121214,25.7668,0.4895,0,0.1
75.038951,26.8296,1.0628,0,0.1
75.0649744,26.0234,0.8062,0,0.1
75.0921055,27.1311,1.1077,0,0.1
75.1183712,26.2657,0.8654,0,0.1
75.1445631,26.1919,0.0738,0,0.1
75.1707024,26.1393,0.0526,0,0.1
75.1962433,25.5409,0.5984,0,0.1
75.2221639,25.9206,0.3797,0,0.1
75.2481697,26.0058,0.0852,0,0.1
75.2736084,25.4387,0.5671,0,0.1
75.2994914,25.883,0.4443,0,0.1
75.3251435,25.6521,0.2309,0,0.1
75.3516679,26.5244,0.8723,0,0.1
75.3775976,25.9297,0.5947,0,0.1
75.4038496,26.252,0.3223,0,0.1
75.4289984,25.1488,1.1032,0,0.1
75.4551304,26.132,0.9832,0,0.1
75.4805355,25.4051,0.7269,0,0.1
75.5067053,26.1698,0.7647,0,0.1
75.5320852,25.3799,0.7899,0,0.1
75.5584304,26.3452,0.9653,0,0.1
75.5842105,25.7801,0.5651,0,0.1
75.6090704,24.8599,0.9202,0,0.1
75.6349653,25.8949,1.035,0,0.1
75.6608252,25.8599,0.035,0,0.1
75.6861063,25.2811,0.5788,0,0.1
75.7120874,25.9811,0.7,0,0.1
75.7374394,25.352,0.6291,0,0.1
75.7638635,26.4241,1.0721,0,0.1
75.789146,25.2825,1.1416,0,0.1
75.8148859,25.7399,0.4574,0,0.1
75.8399555,25.0696,0.6703,0,0.1
75.8654053,25.4498,0.3802,0,0.1
75.8909477,25.5424,0.0926,0,0.1
75.9170245,26.0768,0.5344,0,0.1
75.9422117,25.1872,0.8896,0,0.1
75.9679724,25.7607,0.5735,0,0.1
75.9933295,25.3571,0.4036,0,0.1
76.0192797,25.9502,0.5931,0,0.1
76.0449648,25.6851,0.2651,0,0.1
76.0701599,25.1951,0.49,0,0.1
76.0955573,25.3974,0.2023,0,0.1
76.1213871,25.8298,0.4324,0,0.1
76.1476915,26.3044,0.4746,0,0.1
76.1727009,25.0094,1.295,0,0.1
76.1987204,26.0195,1.0101,0,0.1
76.2248092,26.0888,0.0693,0,0.1
76.2503634,25.5542,0.5346,0,0.1
76.2758948,25.5314,0.0228,0,0.1
76.3020407,26.1459,0.6145,0,0.1
76.3280833,26.0426,0.1033,0,0.1
76.353894,25.8107,0.2319,0,0.1
76.3794084,25.5144,0.2963,0,0.1
76.405623,26.2146,0.7002,0,0.1
76.4312272,25.6042,0.6104,0,0.1
76.4570187,25.7915,0.1873,0,0.1
76.4832456,26.2269,0.4354,0,0.1
76.5089627,25.7171,0.5098,0,0.1
76.5347481,25.7854,0.0683,0,0.1
76.561471,26.7229,0.9375,0,0.1
76.5868474,25.3764,1.3465,0,0.1
76.6122406,25.3932,0.0168,0,0.1
76.6379231,25.6825,0.2893,0,0.1
76.6637821,25.859,0.1765,0,0.1
76.6893394,25.5573,0.3017,0,0.1
76.7383616,49.0222,23.4649,0,0.1
76.7598937,21.5321,27.4901,0,0.1
76.7849349,25.0412,3.5091,0,0.1
76.8109485,26.0136,0.9724,0,0.1
76.8371711,26.2226,0.209,0,0.1
76.8628102,25.6391,0.5835,0,0.1
76.8871879,24.3777,1.2614,0,0.1
76.9127332,25.5453,1.1676,0,0.1
76.9382924,25.5592,0.0139,0,0.1
76.9633836,25.0912,0.468,0,0.1
76.9889392,25.5556,0.4644,0,0.1
77.0144604,25.5212,0.0344,0,0.1
77.0403302,25.8698,0.3486,0,0.1
77.0656712,25.341,0.5288,0,0.1
77.0916445,25.9733,0.6323,0,0.1
77.1169724,25.3279,0.6454,0,0.1
77.1424516,25.4792,0.1513,0,0.1
77.167891,25.4394,0.0398,0,0.1
77.1936182,25.7272,0.2878,0,0.1
77.2193453,25.7271,1E-04,0,0.1
77.244348,25.0027,0.7244,0,0.1
77.269466,25.118,0.1153,0,0.1
77.2949492,25.4832,0.3652,0,0.1
77.3198007,24.8515,0.6317,0,0.1
77.344756,24.9553,0.1038,0,0.1
77.3702326,25.4766,0.5213,0,0.1
77.3958467,25.6141,0.1375,0,0.1
77.4214798,25.6331,0.019,0,0.1
77.4464373,24.9575,0.6756,0,0.1
77.4724811,26.0438,1.0863,0,0.1
77.4981965,25.7154,0.3284,0,0.1
77.5236976,25.5011,0.2143,0,0.1
77.5495161,25.8185,0.3174,0,0.1
77.5757142,26.1981,0.3796,0,0.1
77.6025747,26.8605,0.6624,0,0.1
77.6288123,26.2376,0.6229,0,0.1
77.6544176,25.6053,0.6323,0,0.1
77.6812561,26.8385,1.2332,0,0.1
77.7069901,25.734,1.1045,0,0.1
77.7330848,26.0947,0.3607,0,0.1
77.7597434,26.6586,0.5639,0,0.1
77.7858189,26.0755,0.5831,0,0.1
77.8117825,25.9636,0.1119,0,0.1
77.8380501,26.2676,0.304,0,0.1
77.8648596,26.8095,0.5419,0,0.1
77.8913398,26.4802,0.3293,0,0.1
77.9177015,26.3617,0.1185,0,0.1
77.9450499,27.3484,0.9867,0,0.1
77.9710181,25.9682,1.3802,0,0.1
77.9978163,26.7982,0.83,0,0.1
78.0239132,26.0969,0.7013,0,0.1
78.0505989,26.6857,0.5888,0,0.1
78.0771122,26.5133,0.1724,0,0.1
78.103859,26.7468,0.2335,0,0.1
78.1299973,26.1383,0.6085,0,0.1
78.1563217,26.3244,0.1861,0,0.1
78.183062,26.7403,0.4159,0,0.1
78.210014,26.952,0.2117,0,0.1
78.2373162,27.3022,0.3502,0,0.1
78.2634249,26.1087,1.1935,0,0.1
78.290227,26.8021,0.6934,0,0.1
78.3167721,26.5451,0.257,0,0.1
78.3435547,26.7826,0.2375,0,0.1
78.3705326,26.9779,0.1953,0,0.1
78.397297,26.7644,0.2135,0,0.1
78.4239021,26.6051,0.1593,0,0.1
78.4504731,26.571,0.0341,0,0.1
78.4768471,26.374,0.197,0,0.1
78.5034779,26.6308,0.2568,0,0.1
78.5300119,26.534,0.0968,0,0.1
78.5560712,26.0593,0.4747,0,0.1
78.5836299,27.5587,1.4994,0,0.1
78.6093007,25.6708,1.8879,0,0.1
78.6365763,27.2756,1.6048,0,0.1
78.662078,25.5017,1.7739,0,0.1
78.6887997,26.7217,1.22,0,0.1
78.7155864,26.7867,0.065,0,0.1
78.7421466,26.5602,0.2265,0,0.1
78.7690489,26.9023,0.3421,0,0.1
78.7954784,26.4295,0.4728,0,0.1
78.8219302,26.4518,0.0223,0,0.1
78.8484277,26.4975,0.0457,0,0.1
78.8753102,26.8825,0.385,0,0.1
78.9015531,26.2429,0.6396,0,0.1
78.9280293,26.4762,0.2333,0,0.1
78.9539083,25.879,0.5972,0,0.1
78.9803142,26.4059,0.5269,0,0.1
79.0069668,26.6526,0.2467,0,0.1
79.0331419,26.1751,0.4775,0,0.1
79.0597894,26.6475,0.4724,0,0.1
79.0863558,26.5664,0.0811,0,0.1
79.1130274,26.6716,0.1052,0,0.1
79.1388865,25.8591,0.8125,0,0.1
79.1660439,27.1574,1.2983,0,0.1
79.1921515,26.1076,1.0498,0,0.1
79.2187249,26.5734,0.4658,0,0.1
79.2453549,26.63,0.0566,0,0.1
79.2714424,26.0875,0.5425,0,0.1
79.297377,25.9346,0.1529,0,0.1
79.3243476,26.9706,1.036,0,0.1
79.3502251,25.8775,1.0931,0,0.1
79.3768291,26.604,0.7265,0,0.1
79.4031512,26.3221,0.2819,0,0.1
79.4293702,26.219,0.1031,0,0.1
79.4553368,25.9666,0.2524,0,0.1
79.4815832,26.2464,0.2798,0,0.1
79.5693637,87.7805,61.5341,0,0.1
79.5924478,23.0841,64.6964,0,0.1
79.6167438,24.296,1.2119,0,0.1
79.6441628,27.419,3.123,0,0.1
79.669508,25.3452,2.0738,0,0.1
79.6961976,26.6896,1.3444,0,0.1
79.7232186,27.021,0.3314,0,0.1
79.750854,27.6354,0.6144,0,0.1
79.7780373,27.1833,0.4521,0,0.1
79.8050493,27.012,0.1713,0,0.1
79.8318135,26.7642,0.2478,0,0.1
79.8579102,26.0967,0.6675,0,0.1
79.885116,27.2058,1.1091,0,0.1
79.9118364,26.7204,0.4854,0,0.1
79.9375457,25.7093,1.0111,0,0.1
79.9643702,26.8245,1.1152,0,0.1
79.9908922,26.522,0.3025,0,0.1
80.0178425,26.9503,0.4283,0,0.1
80.0449304,27.0879,0.1376,0,0.1
80.0716228,26.6924,0.3955,0,0.1
80.098199,26.5762,0.1162,0,0.1
80.1246302,26.4312,0.145,0,0.1
80.1516482,27.018,0.5868,0,0.1
80.1779894,26.3412,0.6768,0,0.1
80.2042676,26.2782,0.063,0,0.1
80.2310943,26.8267,0.5485,0,0.1
80.2579095,26.8152,0.0115,0,0.1
80.2840765,26.167,0.6482,0,0.1
80.3105847,26.5082,0.3412,0,0.1
80.3372366,26.6519,0.1437,0,0.1
80.3633059,26.0693,0.5826,0,0.1
80.3899787,26.6728,0.6035,0,0.1
80.4166143,26.6356,0.0372,0,0.1
80.4434546,26.8403,0.2047,0,0.1
80.469948,26.4934,0.3469,0,0.1
80.4967157,26.7677,0.2743,0,0.1
80.5227087,25.993,0.7747,0,0.1
80.5496307,26.922,0.929,0,0.1
80.5764316,26.8009,0.1211,0,0.1
80.6029849,26.5533,0.2476,0,0.1
80.6298093,26.8244,0.2711,0,0.1
80.6562116,26.4023,0.4221,0,0.1
80.682517,26.3054,0.0969,0,0.1
80.7088836,26.3666,0.0612,0,0.1
80.7357498,26.8662,0.4996,0,0.1
80.7620917,26.3419,0.5243,0,0.1
80.7886044,26.5127,0.1708,0,0.1
80.8149191,26.3147,0.198,0,0.1
80.8417992,26.8801,0.5654,0,0.1
80.867759,25.9598,0.9203,0,0.1
80.8943891,26.6301,0.6703,0,0.1
80.9211093,26.7202,0.0901,0,0.1
80.9474282,26.3189,0.4013,0,0.1
80.9734617,26.0335,0.2854,0,0.1
81.000069,26.6073,0.5738,0,0.1
81.026939,26.87,0.2627,0,0.1
81.0530227,26.0837,0.7863,0,0.1
81.079675,26.6523,0.5686,0,0.1
81.1059138,26.2388,0.4135,0,0.1
81.1330413,27.1275,0.8887,0,0.1
81.1596249,26.5836,0.5439,0,0.1
81.1858361,26.2112,0.3724,0,0.1
81.2116266,25.7905,0.4207,0,0.1
81.2371364,25.5098,0.2807,0,0.1
81.2625872,25.4508,0.059,0,0.1
81.2876033,25.0161,0.4347,0,0.1
81.3117898,24.1865,0.8296,0,0.1
81.3359971,24.2073,0.0208,0,0.1
81.3602371,24.24,0.0327,0,0.1
81.3836708,23.4337,0.8063,0,0.1
81.406738,23.0672,0.3665,0,0.1
81.430607,23.869,0.8018,0,0.1
81.4530107,22.4037,1.4653,0,0.1
81.4765155,23.5048,1.1011,0,0.1
81.4997385,23.223,0.2818,0,0.1
81.522139,22.4005,0.8225,0,0.1
81.5456902,23.5512,1.1507,0,0.1
81.5692339,23.5437,0.0075,0,0.1
81.5920509,22.817,0.7267,0,0.1
81.615342,23.2911,0.4741,0,0.1
81.6473236,31.9816,8.6905,0,0.1
81.6676845,20.3609,11.6207,0,0.1
81.6898258,22.1413,1.7804,0,0.1
81.7129641,23.1383,0.997,0,0.1
81.7357347,22.7706,0.3677,0,0.1
81.7587522,23.0175,0.2469,0,0.1
81.7822844,23.5322,0.5147,0,0.1
81.805214,22.9296,0.6026,0,0.1
81.8284854,23.2714,0.3418,0,0.1
81.8517266,23.2412,0.0302,0,0.1
81.8749096,23.183,0.0582,0,0.1
81.8985369,23.6273,0.4443,0,0.1
81.9218342,23.2973,0.33,0,0.1
81.946327,24.4928,1.1955,0,0.1
81.9677209,21.3939,3.0989,0,0.1
81.9907083,22.9874,1.5935,0,0.1
82.0144113,23.703,0.7156,0,0.1
82.0370407,22.6294,1.0736,0,0.1
82.0602908,23.2501,0.6207,0,0.1
82.0832853,22.9945,0.2556,0,0.1
82.1059207,22.6354,0.3591,0,0.1
82.1293597,23.439,0.8036,0,0.1
82.1523878,23.0281,0.4109,0,0.1
82.1750419,22.6541,0.374,0,0.1
82.1987996,23.7577,1.1036,0,0.1
82.2210474,22.2478,1.5099,0,0.1
82.2439658,22.9184,0.6706,0,0.1
82.2669795,23.0137,0.0953,0,0.1
82.2901604,23.1809,0.1672,0,0.1
82.3138005,23.6401,0.4592,0,0.1
82.3364703,22.6698,0.9703,0,0.1
82.359509,23.0387,0.3689,0,0.1
82.3823807,22.8717,0.167,0,0.1
82.4055678,23.1871,0.3154,0,0.1
82.4285868,23.019,0.1681,0,0.1
82.4515168,22.93,0.089,0,0.1
82.4743459,22.8291,0.1009,0,0.1
82.4979692,23.6233,0.7942,0,0.1
82.521634,23.6648,0.0415,0,0.1
82.5439549,22.3209,1.3439,0,0.1
82.5670634,23.1085,0.7876,0,0.1
82.590614,23.5506,0.4421,0,0.1
82.6133215,22.7075,0.8431,0,0.1
82.6370443,23.7228,1.0153,0,0.1
82.6603731,23.3288,0.394,0,0.1
82.6835869,23.2138,0.115,0,0.1
82.7073796,23.7927,0.5789,0,0.1
82.7314314,24.0518,0.2591,0,0.1
82.753834,22.4026,1.6492,0,0.1
82.7780362,24.2022,1.7996,0,0.1
82.801245,23.2088,0.9934,0,0.1
82.8256706,24.4256,1.2168,0,0.1
82.8491531,23.4825,0.9431,0,0.1
82.8733162,24.1631,0.6806,0,0.1
82.897205,23.8888,0.2743,0,0.1
82.9211721,23.9671,0.0783,0,0.1
82.94514,23.9679,0.0008,0,0.1
82.9697208,24.5808,0.6129,0,0.1
82.993324,23.6032,0.9776,0,0.1
83.0172007,23.8767,0.2735,0,0.1
83.0411684,23.9677,0.091,0,0.1
83.0648353,23.6669,0.3008,0,0.1
83.0885176,23.6823,0.0154,0,0.1
83.1124396,23.922,0.2397,0,0.1
83.1363181,23.8785,0.0435,0,0.1
83.1602103,23.8922,0.0137,0,0.1
83.1829709,22.7606,1.1316,0,0.1
83.207404,24.4331,1.6725,0,0.1
83.2307802,23.3762,1.0569,0,0.1
83.2549596,24.1794,0.8032,0,0.1
83.2789297,23.9701,0.2093,0,0.1
83.3027981,23.8684,0.1017,0,0.1
83.3270776,24.2795,0.4111,0,0.1
83.3512167,24.1391,0.1404,0,0.1
83.3751503,23.9336,0.2055,0,0.1
83.3996723,24.522,0.5884,0,0.1
83.4235855,23.9132,0.6088,0,0.1
83.4476006,24.0151,0.1019,0,0.1
83.4714765,23.8759,0.1392,0,0.1
83.4960613,24.5848,0.7089,0,0.1
83.5202648,24.2035,0.3813,0,0.1
83.5444037,24.1389,0.0646,0,0.1
83.5682775,23.8738,0.2651,0,0.1
83.5925879,24.3104,0.4366,0,0.1
83.616785,24.1971,0.1133,0,0.1
83.6401065,23.3215,0.8756,0,0.1
83.6648469,24.7404,1.4189,0,0.1
83.6887336,23.8867,0.8537,0,0.1
83.7123557,23.6221,0.2646,0,0.1
83.7367466,24.3909,0.7688,0,0.1
83.7604428,23.6962,0.6947,0,0.1
83.7836404,23.1976,0.4986,0,0.1
83.8077877,24.1473,0.9497,0,0.1
83.8310728,23.2851,0.8622,0,0.1
83.8553995,24.3267,1.0416,0,0.1
83.8790377,23.6382,0.6885,0,0.1
83.9029676,23.9299,0.2917,0,0.1
83.9269964,24.0288,0.0989,0,0.1
83.9510873,24.0909,0.0621,0,0.1
83.9748374,23.7501,0.3408,0,0.1
83.9997269,24.8895,1.1394,0,0.1
84.0237365,24.0096,0.8799,0,0.1
84.0475737,23.8372,0.1724,0,0.1
84.0712974,23.7237,0.1135,0,0.1
84.0961399,24.8425,1.1188,0,0.1
84.1199971,23.8572,0.9853,0,0.1
84.1440918,24.0947,0.2375,0,0.1
84.1686132,24.5214,0.4267,0,0.1
84.1923643,23.7511,0.7703,0,0.1
84.2159858,23.6215,0.1296,0,0.1
84.2400408,24.055,0.4335,0,0.1
84.2641662,24.1254,0.0704,0,0.1
84.2875483,23.3821,0.7433,0,0.1
84.3118923,24.344,0.9619,0,0.1
84.3357606,23.8683,0.4757,0,0.1
84.3600387,24.2781,0.4098,0,0.1
84.3840553,24.0166,0.2615,0,0.1
84.4077829,23.7276,0.289,0,0.1
84.4326584,24.8755,1.1479,0,0.1
84.4561734,23.515,1.3605,0,0.1
84.4799134,23.74,0.225,0,0.1
84.503786,23.8726,0.1326,0,0.1
84.5278702,24.0842,0.2116,0,0.1
84.5521018,24.2316,0.1474,0,0.1
84.5764376,24.3358,0.1042,0,0.1
84.59982,23.3824,0.9534,0,0.1
84.6233058,23.4858,0.1034,0,0.1
84.647312,24.0062,0.5204,0,0.1
84.6710471,23.7351,0.2711,0,0.1
84.6963154,25.2683,1.5332,0,0.1
84.7179437,21.6283,3.64,0,0.1
84.7415632,23.6195,1.9912,0,0.1
84.7655703,24.0071,0.3876,0,0.1
84.7887655,23.1952,0.8119,0,0.1
84.8121178,23.3523,0.1571,0,0.1
84.8363729,24.2551,0.9028,0,0.1
84.8593873,23.0144,1.2407,0,0.1
84.8827594,23.3721,0.3577,0,0.1
84.9058437,23.0843,0.2878,0,0.1
84.9292557,23.412,0.3277,0,0.1
84.952809,23.5533,0.1413,0,0.1
84.9760576,23.2486,0.3047,0,0.1
84.9989347,22.8771,0.3715,0,0.1
85.0223259,23.3912,0.5141,0,0.1
85.0457436,23.4177,0.0265,0,0.1
85.0691442,23.4006,0.0171,0,0.1
85.0931315,23.9873,0.5867,0,0.1
85.1170321,23.9006,0.0867,0,0.1
85.1411149,24.0828,0.1822,0,0.1
85.1647338,23.6189,0.4639,0,0.1
85.1895029,24.7691,1.1502,0,0.1
85.2142772,24.7743,0.0052,0,0.1
85.2386326,24.3554,0.4189,0,0.1
85.2631158,24.4832,0.1278,0,0.1
85.2884341,25.3183,0.8351,0,0.1
85.3129518,24.5177,0.8006,0,0.1
85.3381016,25.1498,0.6321,0,0.1
85.362929,24.8274,0.3224,0,0.1
85.3879171,24.9881,0.1607,0,0.1
85.4124245,24.5074,0.4807,0,0.1
85.437596,25.1715,0.6641,0,0.1
85.4624229,24.8269,0.3446,0,0.1
85.4869844,24.5615,0.2654,0,0.1
85.5120166,25.0322,0.4707,0,0.1
85.5358943,23.8777,1.1545,0,0.1
85.5610021,25.1078,1.2301,0,0.1
85.5860807,25.0786,0.0292,0,0.1
85.6109725,24.8918,0.1868,0,0.1
85.6363993,25.4268,0.535,0,0.1
85.6616818,25.2825,0.1443,0,0.1
85.6865092,24.8274,0.4551,0,0.1
85.711696,25.1868,0.3594,0,0.1
85.7365038,24.8078,0.379,0,0.1
85.7612668,24.763,0.0448,0,0.1
85.7862073,24.9405,0.1775,0,0.1
85.8112446,25.0373,0.0968,0,0.1
85.8357887,24.5441,0.4932,0,0.1
85.8605224,24.7337,0.1896,0,0.1
85.8857797,25.2573,0.5236,0,0.1
85.9106983,24.9186,0.3387,0,0.1
85.9357834,25.0851,0.1665,0,0.1
85.9606578,24.8744,0.2107,0,0.1
85.9858838,25.226,0.3516,0,0.1
86.0106088,24.725,0.501,0,0.1
86.0356174,25.0086,0.2836,0,0.1
86.0612006,25.5832,0.5746,0,0.1
86.0860291,24.8285,0.7547,0,0.1
86.1141896,28.1605,3.332,0,0.1
86.1358822,21.6926,6.4679,0,0.1
86.1605405,24.6583,2.9657,0,0.1
86.1857121,25.1716,0.5133,0,0.1
86.2104482,24.7361,0.4355,0,0.1
86.2356047,25.1565,0.4204,0,0.1
86.2602653,24.6606,0.4959,0,0.1
86.2854524,25.1871,0.5265,0,0.1
86.3109894,25.537,0.3499,0,0.1
86.3359144,24.925,0.612,0,0.1
86.3611671,25.2527,0.3277,0,0.1
86.3866462,25.4791,0.2264,0,0.1
86.4107161,24.0699,1.4092,0,0.1
86.4358166,25.1005,1.0306,0,0.1
86.4608376,25.021,0.0795,0,0.1
86.4851091,24.2715,0.7495,0,0.1
86.5103928,25.2837,1.0122,0,0.1
86.5350327,24.6399,0.6438,0,0.1
86.56085,25.8173,1.1774,0,0.1
86.5849138,24.0638,1.7535,0,0.1
86.6095377,24.6239,0.5601,0,0.1
86.6430868,33.5491,8.9252,0,0.1
86.662896,19.8092,13.7399,0,0.1
86.6878744,24.9784,5.1692,0,0.1
86.7123609,24.4865,0.4919,0,0.1
86.7381457,25.7848,1.2983,0,0.1
86.7623527,24.207,1.5778,0,0.1
86.7867285,24.3758,0.1688,0,0.1
86.8118239,25.0954,0.7196,0,0.1
86.8363257,24.5018,0.5936,0,0.1
86.8605348,24.2091,0.2927,0,0.1
86.8850303,24.4955,0.2864,0,0.1
86.9092956,24.2653,0.2302,0,0.1
86.9330251,23.7295,0.5358,0,0.1
86.9575963,24.5712,0.8417,0,0.1
86.9828776,25.2813,0.7101,0,0.1
87.0072145,24.3369,0.9444,0,0.1
87.0324558,25.2413,0.9044,0,0.1
87.0572331,24.7773,0.464,0,0.1
87.0822124,24.9793,0.202,0,0.1
87.1080272,25.8148,0.8355,0,0.1
87.1326184,24.5912,1.2236,0,0.1
87.1580359,25.4175,0.8263,0,0.1
87.1837239,25.688,0.2705,0,0.1
87.2094569,25.733,0.045,0,0.1
87.234312,24.8551,0.8779,0,0.1
87.2611927,26.8807,2.0256,0,0.1
87.2860574,24.8647,2.016,0,0.1
87.3121009,26.0435,1.1788,0,0.1
87.3369676,24.8667,1.1768,0,0.1
87.3630554,26.0878,1.2211,0,0.1
87.3884458,25.3904,0.6974,0,0.1
87.4133283,24.8825,0.5079,0,0.1
87.4391243,25.796,0.9135,0,0.1
87.4636039,24.4796,1.3164,0,0.1
87.4897528,26.1489,1.6693,0,0.1
87.5147138,24.961,1.1879,0,0.1
87.5397259,25.0121,0.0511,0,0.1
87.5653524,25.6265,0.6144,0,0.1
87.5908128,25.4604,0.1661,0,0.1
87.6163442,25.5314,0.071,0,0.1
87.6430333,26.6891,1.1577,0,0.1
87.6674699,24.4366,2.2525,0,0.1
87.6930834,25.6135,1.1769,0,0.1
87.7185204,25.437,0.1765,0,0.1
87.7440807,25.5603,0.1233,0,0.1
87.7702698,26.1891,0.6288,0,0.1
87.7946192,24.3494,1.8397,0,0.1
87.8196204,25.0012,0.6518,0,0.1
87.8451808,25.5604,0.5592,0,0.1
87.8707638,25.583,0.0226,0,0.1
87.8956081,24.8443,0.7387,0,0.1
87.9206622,25.0541,0.2098,0,0.1
87.9463487,25.6865,0.6324,0,0.1
87.9711158,24.7671,0.9194,0,0.1
87.9961995,25.0837,0.3166,0,0.1
88.0214832,25.2837,0.2,0,0.1
88.0470179,25.5347,0.251,0,0.1
88.0721414,25.1235,0.4112,0,0.1
88.0981186,25.9772,0.8537,0,0.1
88.1238135,25.6949,0.2823,0,0.1
88.1501261,26.3126,0.6177,0,0.1
88.1762312,26.1051,0.2075,0,0.1
88.2026717,26.4405,0.3354,0,0.1
88.228098,25.4263,1.0142,0,0.1
88.2549256,26.8276,1.4013,0,0.1
88.2801776,25.252,1.5756,0,0.1
88.3059377,25.7601,0.5081,0,0.1
88.3322498,26.3121,0.552,0,0.1
88.3583993,26.1495,0.1626,0,0.1
88.3841053,25.706,0.4435,0,0.1
