timestamp,hw.md.RenderBasic.SYSMEM_TRANSACTION_READ,hw.md.RenderBasic.SYSMEM_TRANSACTION_WRITE,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_READ,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_WRITE,hw.raw.RenderBasic.GPU_MEMORY_BYTE_READ,hw.raw.RenderBasic.GPU_TIME,hw.gpu.symbols.GpuTimestampFrequency,hw.raw.RenderBasic.GPU_MEMORY_BYTE_WRITE,hw.gal.d_gpu_busy,hw.gal.d_gti_busy,hw.gal.d_crystal_clock,hw.gal.d_gpu_sq_fifo_full,hw.gal.d_gpu_sq_fifo_stalled,hw.gal.d_gpu_ticks,hw.gal.d_unslice_freq_req,hw.gal.d_slice_freq_req,hw.gal.d_unslice_freq,hw.gal.d_slice_freq,hw.gal.ia_freq,hw.gal.ring_freq,hw.gal.qclk_ratio,hw.gal.qclk_base,hw.gal.gt_perf_limit,hw.gal.gtlimit_prochot,hw.gal.gtlimit_thermal,hw.gal.gtlimit_ratl,hw.gal.gtlimit_vr_thermalert,hw.gal.gtlimit_vr_tdc,hw.gal.gtlimit_other,hw.gal.gtlimit_max_vid,hw.gal.gtlimit_pbm_pl1,hw.gal.gtlimit_pbm_pl2,hw.gal.gtlimit_ineff_op,hw.gal.gtlimit_psys_crit,hw.gal.d_pkg_joules,hw.gal.d_pkg_temp,hw.gal.rc6_res,hw.gal.pg_req,hw.gal.pg_status,hw.gal.ia_pstate_limit,hw.md.RenderBasic.GPU_MEMORY_BYTE_READ_RATE,"hw.md.RenderBasic.GPU_MEMORY_BYTE_WRITE_RATE
"
173948259,0,2638.760053,24847.57333,155434.6749,1352170.898,19230923.03,19200000,5157506.057,847320802,118572378,2147483668,696899227,85825450,1759130622,2233,2233,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647185928,59,55073,40,2,255,0.0027,0.010298
174057311,49930.30848,74579.09988,42484.31941,1982237.831,4216005025,19230844,19200000,1794688240,847335426,118578228,2147483668,697566744,85825450,2004443566,2233,2233,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647194520,59,55073,40,2,255,8.418486,3.58362
174168306,24595.70251,42434.34389,53389.79233,1633199.694,7674647642,19230920.31,19200000,2974723231,847378221,118586669,2147483668,704422806,85825450,2254007870,2233,2233,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647229190,58,55073,40,2,255,15.324616,5.939881
174279349,18785.51552,49836.54981,3043.86589,742243.9956,3944178706,19230793.48,19200000,1553093324,847474308,118593491,2147483668,719521362,85825450,2504026146,2383,2383,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647317232,63,55073,40,2,255,7.875726,3.101213
174388400,22026.39132,62732.11617,171259.319,4379877.305,19077321886,19230791.1,19200000,7480728531,847600834,118603300,2147483668,742805602,85825450,2768758755,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647454097,64,55073,40,2,255,38.093553,14.937502
174498549,57349.5901,60518.02558,80345.71353,2729094.227,16650751464,19230905.41,19200000,6290651645,847600834,118603300,2147483668,742805602,85825450,3065912459,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647528567,60,55073,40,2,255,33.247985,12.561084
174609057,0,2633.293517,0,0,0,19230879.21,19200000,0,847651428,118609837,2147483668,752737232,85825450,3364165561,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647641806,65,55073,40,2,255,0,0
174719988,9222597.831,44739.52277,102901.8038,2921041.007,12091307876,19230927.33,19200000,4994944966,847781317,118618847,2147483668,783405955,85825450,3663595963,2850,2850,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1647828176,69,55073,40,2,255,24.143725,9.973824
174831031,22288.66295,67343.28143,171321.0198,6454886.846,25054088191,19230811.49,19200000,9653378277,847912576,118628007,2147483668,811562024,85825450,3963385711,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1648012755,68,55073,40,2,255,50.027893,19.275823
174941081,51749.20491,72358.01908,165542.935,6230022.717,25262649087,19230849.61,19200000,9789633948,848042382,118636831,2147483668,842349329,85825450,4260512551,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1648205131,71,55073,40,2,255,50.444247,19.547859
175052125,22468.57102,66271.0277,171373.5096,4747955.765,25139769074,19230818.41,19200000,9569723452,848173690,118645470,2147483668,871754990,85825450,265365661,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1648393186,71,55073,40,2,255,50.198962,19.108775
175163167,68559.6441,70738.99966,157030.6731,4988824.049,24133815448,19230867.6,19200000,9336832955,848305074,118654787,2147483668,900299763,85825450,565151265,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1648580198,69,55073,40,2,255,48.190156,18.643693
175272304,57322.44793,76600.96942,173680.7865,5330089.704,26801278073,19230920.77,19200000,10333774247,848433987,118663669,2147483668,930758637,85825450,859781367,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1648766996,72,55073,40,2,255,53.51637,20.634318
175382251,23147.51653,68605.78279,175830.1727,4697345.084,25835697745,19230911.26,19200000,9812184125,848563891,118672437,2147483668,959775329,85825450,1156666509,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1648953917,72,55073,40,2,255,51.58834,19.592825
175493297,94267.2406,75545.26953,153927.2013,5279271.653,24618720116,19230778.24,19200000,9611965717,848695062,118682204,2147483668,988371251,85825450,1456429588,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1649137447,70,55073,40,2,255,49.158637,19.193164
175602346,87593.65056,82302.45119,184109.8956,5526992.453,27636005456,19230942.05,19200000,10559063623,848823770,118691354,2147483668,1019114733,85825450,1750875813,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1649324743,72,55073,40,2,255,55.18308,21.084149
175710894,22110.03427,65620.73921,175268.0842,4959732.1,25328970870,19230773.48,19200000,9764197618,848952042,118699573,2147483668,1046495885,85825450,2043924424,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1649505750,70,55073,40,2,255,50.576878,19.497145
175821939,23116.75447,67333.06317,149488.9459,5541375.118,25567318619,19230870.37,19200000,9857612824,849083274,118708401,2147483668,1077199666,85825450,2343164061,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1649699246,71,55073,40,2,255,51.052553,19.683578
175932977,24379.04141,71543.07534,177281.6513,5349943.263,27175998397,19230920.95,19200000,10426898305,849214212,118717967,2147483668,1107452468,85825450,2642553471,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1649889772,71,55073,40,2,255,54.264605,20.820266
176043026,27360.5394,77220.14739,173522.7035,10584748.61,24786995493,19230824.45,19200000,9835803397,849343931,118728115,2147483668,1139383307,85825450,2938913789,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1650088666,73,55073,40,2,255,49.49453,19.640076
176153070,27543.52804,80240.63102,205217.9128,5623841.373,27116540320,19230834.94,19200000,10532816673,849473991,118737529,2147483668,1168299307,85825450,3235443159,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1650277816,71,55073,40,2,255,54.146123,21.031856
176264112,24999.54972,73953.99939,177203.2204,5127807.496,24445597540,19230948.65,19200000,9623048405,849605178,118747628,2147483668,1200140357,85825450,3534944177,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1650474212,73,55073,40,2,255,48.812514,19.215124
176374152,27308.25155,79089.42203,193057.0702,4919629.226,25891937586,19230806.98,19200000,10184380580,849735231,118756989,2147483668,1228211994,85825450,3831257894,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1650658445,71,55073,40,2,255,51.700919,20.336131
176485205,24492.80974,72803.07601,192853.8626,4340341.999,24155922046,19230889.76,19200000,9577797835,849866305,118766451,2147483668,1257465968,85825450,4130320627,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1650847963,72,55073,40,2,255,48.234243,19.124827
176596247,24900.4881,73395.6521,180409.2145,4346661.624,24624032906,19230840.58,19200000,9851578673,849997466,118775672,2147483668,1286867704,85825450,134969832,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1651036824,72,55073,40,2,255,49.169086,19.671559
176707290,24260.87191,71368.74904,160523.4008,4639599.074,24441436939,19230820.49,19200000,9658146061,850128631,118784707,2147483668,1314973248,85825450,434194942,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1651223194,71,55073,40,2,255,48.804531,19.285335
176817404,23548.32265,69282.74334,167517.3003,4597998.438,25026428383,19230769.93,19200000,10107696578,850258168,118793548,2147483668,1343845573,85825450,730847327,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1651410850,73,55073,40,2,255,49.97277,20.183048
176926880,23100.95363,70115.82447,174321.3124,4218230.48,24098492884,19230781.18,19200000,9561960813,850387173,118802074,2147483668,1370132432,85825450,1025891626,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1651588891,72,55073,40,2,255,48.119841,19.093311
177037472,22325.30382,64742.47685,150309.2448,4125651.042,22903218289,19230803.31,19200000,9237004937,850517336,118810931,2147483668,1398570793,85825450,1324029709,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1651786697,72,55073,40,2,255,45.733065,18.444419
177148461,24389.8044,71313.3734,176170.6115,4397796.178,24951825992,19230779.63,19200000,9895365739,850648438,118819582,2147483668,1425843481,85825450,1622986769,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1651960333,72,55073,40,2,255,49.823779,19.759056
177258502,21355.67652,64394.18035,156623.4404,3686707.682,22647278760,19230841.23,19200000,9072064694,850778526,118828316,2147483668,1454650442,85825450,1919435923,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1652148794,73,55073,40,2,255,45.221917,18.115031
177369536,24019.66965,70933.22766,169281.4813,4374146.658,25732903894,19230821.19,19200000,10057658168,850909871,118836864,2147483668,1481316381,85825450,2218604771,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1652332368,72,55073,40,2,255,51.383324,20.083078
177480573,21011.01435,62456.65859,145320.9291,4360690.581,22481591415,19230778.93,19200000,9120720508,851039090,118846041,2147483668,1510090939,85825450,2517910010,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1652518158,73,55073,40,2,255,44.891219,18.212246
177590618,23644.87255,71661.59299,177100.2772,6742941.524,24261522150,19230869.19,19200000,9768562043,851167561,118854155,2147483668,1537388517,85825450,2814388496,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1652706362,74,55073,40,2,255,48.445156,19.505763
177701860,23201.66844,67753.18675,150329.9114,6140180.867,25420685227,19230919.98,19200000,10102578496,851286887,118862082,2147483668,1562567901,85825450,3113889228,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1652892585,68,55073,40,2,255,50.759626,20.172671
177827330,19709.89081,59839.00534,137004.8617,4483246.991,20823221878,19230772.3,19200000,8294398988,851414284,118870719,2147483668,1589067637,85825450,3455457582,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1653146598,66,55073,40,2,255,41.579803,16.562253
178017256,16216.84235,45696.74505,109647.9682,4298958.542,15783214905,19230816.21,19200000,6248753099,851553847,118879645,2147483668,1617543601,85825450,3964821119,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1653320953,73,55073,40,2,255,31.515847,12.47748
178127288,22856.98706,66444.30711,153400.8289,5948887.596,24801988640,19230878.29,19200000,9901825714,851682785,118888453,2147483668,1645508469,85825450,4261347100,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1653510461,73,55073,40,2,255,49.52433,19.771853
178238863,25193.81582,66000.44813,148375.5322,5445538.875,23607478727,19230831.28,19200000,9215891526,851813087,118897100,2147483668,1672829755,85825450,266974918,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1653701921,74,55073,40,2,255,47.139261,18.402233
178348865,34481.19125,68053.30812,154488.1002,5248968.201,23957488073,19230923.07,19200000,9373676242,851941915,118905392,2147483668,1699192745,85825450,563404866,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1653885630,74,55073,40,2,255,47.837929,18.717207
178458898,22084.28381,65798.44229,173520.6711,5578808.176,23995345424,19230830.75,19200000,9444991012,852070873,118913660,2147483668,1725607315,85825450,859698389,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1654070710,73,55073,40,2,255,47.913752,18.859698
178569934,43508.41169,67779.81916,152446.0535,6678779.855,24084151888,19230763,19200000,9468216587,852200654,118922195,2147483668,1751962245,85825450,1158809657,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1654259063,73,55073,40,2,255,48.09125,18.906141
178679973,47519.51581,70247.82123,148492.8071,6616045.22,24907112133,19230809.08,19200000,9604568817,852329263,118930865,2147483668,1778607972,85825450,1455221516,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1654447012,73,55073,40,2,255,49.734418,19.178363
178790014,33814.66908,66947.77401,152306.8674,6023118.656,24249495970,19230877.58,19200000,9421853273,852458099,118939176,2147483668,1805338594,85825450,1751569043,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1654635593,74,55073,40,2,255,48.421121,18.813451
178901051,24406.27899,66095.08542,147734.5389,5345920.729,24721682124,19230887,19200000,9462124292,852588300,118947293,2147483668,1832049705,85825450,2050183522,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1654823644,74,55073,40,2,255,49.363953,18.893854
179011591,20761.71522,61226.70527,150289.488,5246652.795,24200906613,19230929.98,19200000,9221320716,852718474,118955426,2147483668,1858647262,85825450,2347778544,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1655012705,75,55073,40,2,255,48.323966,18.412979
179122638,21000.11707,62532.08101,146901.7623,4354417.499,24217470440,19230866.21,19200000,9298696273,852849565,118963461,2147483668,1885036542,85825450,2646764998,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1655203959,75,55073,40,2,255,48.357201,18.567543
179233973,21107.46845,61966.13823,152584.5421,3909049.266,24100961162,19230924.69,19200000,8928801653,852981085,118971529,2147483668,1911547001,85825450,2946615298,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1655396151,75,55073,40,2,255,48.12441,17.828887
179342696,20446.45567,59757.36505,146491.5427,3637565.189,24323290950,19230843.52,19200000,9206121731,853109552,118979415,2147483668,1937495571,85825450,3239212487,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1655578517,74,55073,40,2,255,48.56856,18.382713
179453730,20660.33828,60774.17728,149386.6744,3743844.228,24267497136,19230803.18,19200000,8924777492,853240661,118987100,2147483668,1963186035,85825450,3537862381,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1655772392,74,55073,40,2,255,48.457253,17.820964
179564765,19462.3317,58513.08146,151321.6553,3231359.481,24047559796,19230837.12,19200000,8907286540,853371929,118994955,2147483668,1988905530,85825450,3836555046,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1655963306,73,55073,40,2,255,48.017998,17.786007
179674809,20191.92323,58676.52939,148704.1547,3531950.856,23848322089,19230925.81,19200000,8839838346,853502015,119002623,2147483668,2014635096,85825450,4132597079,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1656153205,73,55073,40,2,255,47.619942,17.651245
179785836,19364.65905,56661.89305,126086.4474,4564106.028,23500676268,19230880.78,19200000,8761985076,853632575,119010387,2147483668,2041673285,85825450,136526989,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1656346331,75,55073,40,2,255,46.925878,17.49583
179952408,19469.05843,57368.58536,145714.766,4029488.75,24277600587,19230957.18,19200000,8951732128,853738292,119016705,2147483668,2063389242,85825450,585127067,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1656560153,67,55073,40,2,255,48.477039,17.874644
180069918,11207.5568,34448.13207,86979.8315,1915054.038,13667652438,19230763.34,19200000,4998684418,853863637,119023558,2147483668,2086446751,85825450,901999867,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1656741896,71,55073,40,2,255,27.291577,9.981376
180179953,19702.82183,58190.57573,148116.5084,5943981.46,25603901586,19230926.52,19200000,9395296951,853993207,119031377,2147483668,2113937839,85825450,1198223466,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1656936986,75,55073,40,2,255,51.125453,18.760376
180289989,21356.64692,58653.53157,145543.2767,4908375.441,24938231143,19230851.72,19200000,9016866226,854122820,119039025,2147483668,2140451372,85825450,1494290649,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1657128763,74,55073,40,2,255,49.796446,18.004801
180401019,31045.66333,61046.56399,148626.4973,6296676.574,24935987544,19230901.56,19200000,9138434450,854253836,119046328,2147483668,2165256557,85825450,1793298897,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1657320122,74,55073,40,2,255,49.791837,18.2475
180511555,29673.5905,57637.33082,146802.8516,5235986.466,23974811935,19230829.77,19200000,8515113945,854383136,119053661,2147483668,2191300679,85825450,2090658273,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1657512283,74,55073,40,2,255,47.872754,17.002926
180622943,18718.35386,54197.93874,134251.4454,3689760.118,23666027283,19230940.5,19200000,8524582881,854514924,119061450,2147483668,2218407583,85825450,2390725004,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1657714641,76,55073,40,2,255,47.255902,17.021736
180732622,29713.98353,55999.78118,136097.1562,2661083.708,24490030243,19230764.32,19200000,8684455584,854644689,119068660,2147483668,2242868899,85825450,2685982811,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1657901700,75,55073,40,2,255,48.901705,17.341125
180842655,20157.58909,59291.30352,152963.2019,3126425.709,25801210119,19230821.66,19200000,9102872275,854774994,119075847,2147483668,2268216357,85825450,2982300128,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1658094418,74,55073,40,2,255,51.519716,18.176566
180953686,19174.82505,56821.96864,144941.5028,2777899.866,24869368762,19230791.4,19200000,8669286866,854906370,119083522,2147483668,2295507414,85825450,3281322492,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1658293627,77,55073,40,2,255,49.659098,17.310812
181064717,17868.88347,53345.46208,150462.4835,2946654.538,23425373301,19230926.5,19200000,8286381371,855037575,119090670,2147483668,2320509016,85825450,3580082887,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1658486181,75,55073,40,2,255,46.775403,16.546111
181174742,18613.95138,55205.63508,117773.2334,3573724.154,24269197373,19230892.98,19200000,8422893242,855167764,119097824,2147483668,2345650096,85825450,3876358674,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1658681156,75,55073,40,2,255,48.460421,16.818725
181286127,30057.90726,60636.53095,154329.5776,3005404.677,25864402613,19230928.76,19200000,9098256552,855299494,119105578,2147483668,2372567353,85825450,4176071295,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1658881977,77,55073,40,2,255,51.645611,18.167248
181395812,19145.73552,56990.47272,144659.7073,2808022.975,24496385404,19230861.1,19200000,8436980918,855429486,119112568,2147483668,2396638194,85825450,176520723,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1659071448,75,55073,40,2,255,48.914149,16.846883
181506853,18245.51292,54475.37396,135895.7502,3413045.632,23868089453,19230788.63,19200000,8521120631,855560425,119119924,2147483668,2422741192,85825450,475770862,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1659271123,75,55073,40,2,255,47.659753,17.014957
181616891,20065.79545,59334.04824,150011.8141,3437612.461,26076738972,19230802.09,19200000,9073926962,855690735,119127323,2147483668,2448896853,85825450,772086699,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1659466275,76,55073,40,2,255,52.069943,18.118786
181727915,18302.34904,56276.12048,145085.7472,2638168.324,24131901508,19230850.99,19200000,8289523806,855822258,119134469,2147483668,2473314076,85825450,1071030865,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1659659981,75,55073,40,2,255,48.186376,16.552451
181839040,18294.71316,53498.31271,125723.2846,2616548.931,23593660238,19230839.15,19200000,8395678488,855953749,119141902,2147483668,2500335651,85825450,1370287947,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1659865858,77,55073,40,2,255,47.111649,16.76443
181948982,19555.76577,57839.58815,150588.4921,3440168.452,26264469848,19230876.28,19200000,9167383029,856083836,119149115,2147483668,2525842982,85825450,1666529842,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1660057087,76,55073,40,2,255,52.444601,18.305329
182059510,19623.98668,58148.16155,147365.3735,3536651.346,25355099278,19230837.43,19200000,8706410321,856214714,119156333,2147483668,2550970874,85825450,1964340725,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1660254361,75,55073,40,2,255,50.628883,17.384898
182170851,17801.16938,54723.77651,145822.2937,3217422.154,24786928759,19230957.15,19200000,8672785021,856347979,119164142,2147483668,2578597304,85825450,2268390248,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1660459269,77,55073,40,2,255,49.494056,17.317648
182279573,18717.46289,54625.55877,127508.6919,2766431.817,24686708661,19230891.63,19200000,8565054064,856475250,119171085,2147483668,2602398568,85825450,2557328011,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1660645147,75,55073,40,2,255,49.294106,17.102591
182389115,20266.19927,59922.22161,150773.2194,2997690.384,26644449499,19230879.48,19200000,9187226014,856604674,119178554,2147483668,2628833181,85825450,2852266177,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1660842491,76,55073,40,2,255,53.203332,18.344948
182499638,19796.78438,59146.0601,149290.193,3457081.331,24969883861,19230856.93,19200000,8593765868,856735275,119186609,2147483668,2655840158,85825450,3150027252,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1661039291,77,55073,40,2,255,49.859637,17.159953
182610214,19326.07437,56549.34163,148965.4175,2702069.165,24818569925,19230836.71,19200000,8749009270,856866330,119193982,2147483668,2680840826,85825450,3447906087,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1661233298,76,55073,40,2,255,49.557547,17.46996
182720703,19368.44392,57028.30146,125578.1118,3047706.106,24747288970,19230801.26,19200000,8585127741,856997034,119201314,2147483668,2706706725,85825450,3745418470,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1661428608,75,55073,40,2,255,49.415304,17.142755
182831235,20093.72851,59865.01647,150797.959,3183928.636,26528449327,19230874.32,19200000,9253251484,857127802,119209042,2147483668,2733877147,85825450,4043212556,4250,4250,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1661630503,78,55073,40,2,255,52.971718,18.476792
182941764,19641.90394,58437.15224,147318.8032,3519329.769,25424744013,19230781.06,19200000,8827991921,857258603,119216513,2147483668,2759242140,85825450,45935630,4250,4250,0,0,50,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1661823582,76,55073,40,2,255,50.768098,17.627723
