sw.intercept.QueryHW.data.Triggers.FrameNumber,FrameRate,Mean(HWContext),Mean(GPUBusyTicksDelta),Mean(SliceFreq),Mean(UnsliceFreq),Mean(hw.gpu.eu_count),Mean(hw.gpu.eu_threads),Mean(hw.gpu.info.timestamp_freq),Mean(hw.gpu.symbols.GpuTimestampFrequency),Mean(hw.gpu.symbols.XeCoreTotalCount),Mean(GPUTimeDelta),Mean(GPUTicksDelta),Mean(hw.raw.BMG_AMX_20_WW30.cycle_count),Mean(hw.raw.BMG_AMX_20_WW30.GPU_TIME),Mean(hw.md.BMG_AMX_20_WW30.CLIPPER_PRIMITIVE_OUTPUT),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_READ),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.L3_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RASTERIZER_TRANSACTION_OUTPUT),Mean(hw.md.BMG_AMX_20_WW30.RENDER_CACHE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RT_INSTANCE_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_INTERNAL_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_QUAD_TEST_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_TRAVERSAL_STEP_RAY_COUNT),Mean(hw.raw.BMG_AMX_20_WW30.SAMPLER_ACTIVE_CYCLES),Mean(hw.md.BMG_AMX_20_WW30.std.dispatch.tdg_tdc.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.gs_ms_sol.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.hs_task_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.sol_cl.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.te_ted.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ted_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf_vs.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vfg_vf.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.evict.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.rd_return.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.rd),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.wr),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_accept.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_reject.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.URB_READ),Mean(hw.md.BMG_AMX_20_WW30.URB_WRITE),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_ALU2_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_CONTROL_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_MATH),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_SEND_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_BF16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT2),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT4),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT8),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ALL_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ASYNC_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_PS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_VS_CYCLES),Mean(ReportReason),Mean(Context),Min(GPUTimestamp),Max(GPUTimestamp)
20,20.267284954,21737.647897,0,0,2800,160,8,19200000,19200000,20,175.84034212,25628.572701,25628.572701,175.84034212,154.25409836,227410.83963,125538.34925,15398.002138,449.51924448,5116.7501782,539.32501782,3232.3203849,18.437990021,3790.0833927,101968.14326,123.53563792,0,0,442.43549537,442.07056308,442.43549537,0,0,666.50605845,40.756236636,491.28688525,3.5163934426,268.2551675,594.97790449,10069.047398,34474.14077,117132.62937,114719.60478,154.26514612,133.5513186,100.35887384,323.18602994,1688.9540271,2198.7840342,0,84498.163934,4083.1044191,1038189.6418,0,30473.522452,487282.10264,26930.78047,224848.89665,225493.55773,0,0,0,0,0,2730250.5695,123165.4134,1880983.1436,649191.11511,23169.861012,29.783321454,996266997.76,41067006340,41067499746
21,20.562634814,21912.693642,0,0,2800,160,8,19200000,19200000,20,175.69364162,25605.241691,25605.241691,175.69364162,157.08092486,204311.39884,101504.6474,15406.51698,460.8291185,5216.5130058,404.26300578,2972.3265896,21.342124277,3397.9317197,103739.3862,126.50072254,0,0,450.88583815,450.51589595,450.88583815,0,0,682.61958092,40.610910405,500.30093931,3.5440751445,268.59898844,611.30671965,10063.84646,34673.467486,118361.95918,116097.68714,157.09465318,136.28287572,100.82731214,330.47182081,1734.3721098,2258.8117775,0,85465.723988,4112.978685,1056748.866,0,30855.580925,493694.83634,27392.011561,228711.65751,228827.09285,0,0,0,0,0,2712578.7204,122584.60658,1878623.69,632253.31431,24088.307081,29.928106936,1001272372.5,41067499747,41067986066
22,20.264738544,21888.909737,0,0,2800,160,8,19200000,19200000,20,175.36211798,25557.627221,25557.627221,175.36211798,155.26687989,225908.44634,124957.38451,15267.550462,452.62082445,5125.6602701,381.86496091,2998.1680881,20.880597015,3400.9136461,102060.957,124.52167733,0,0,444.02949538,443.66560057,444.02949538,0,0,670.93390192,40.596659559,492.4424307,3.5159914712,266.25266525,600.12331201,10022.409382,34250.379176,116655.25302,114041.29318,155.28287136,133.58599858,99.948827292,324.33688699,1702.4214641,2219.8614072,0,83925.194385,4036.9580668,1041847.608,0,30379.09204,485271.73952,27020.612296,225181.40441,225151.26084,0,0,0,0,0,2707324.9787,118788.79566,1859114.7644,652597.47406,23726.039446,30.037313433,1005047558.6,41067986067,41068479535
23,20.121696018,21771.766515,0,0,2800,160,8,19200000,19200000,20,173.70744495,25317.508214,25317.508214,173.70744495,151.37609228,197681.57148,98710.50402,15001.489339,446.37749039,5037.0475358,379.70954212,2866.4120937,20.818245369,3266.9398812,100621.05592,121.87871374,0,0,434.06675987,433.70884306,434.06675987,0,0,656.11883957,39.374344635,481.51730164,3.4596295002,258.97728067,587.69346382,9769.8185949,33577.027263,116016.8546,112922.27368,151.39147151,130.90737504,97.712338343,320.48549458,1668.3963649,2182.2369801,0,82945.42188,4013.6941629,1029849.6655,0,30079.911569,480984.30304,26716.212513,222264.61657,222648.71024,0,0,0,0,0,2641572.8179,115489.84271,1834947.338,614770.06047,22864.691017,30.308982873,1014443036.5,41068479536,41068976512
24,19.947458395,21837.16725,0,0,2800,160,8,19200000,19200000,20,175.40902729,25564.977957,25564.977957,175.40902729,183.91357593,225307.14066,123419.3198,15138.693142,477.83484955,5080.0311407,408.29811057,2922.0587824,21.921623513,3352.2785164,100873.64871,129.056683,0,0,460.7956613,460.43736879,460.7956613,0,0,720.71903429,50.99650105,508.48775367,3.655353394,275.40272918,624.22078376,9883.8474458,34447.262421,115529.11127,112703.70434,183.95696291,135.12981106,97.051784465,320.46151155,1779.6154654,2354.8995801,0,82699.961861,4004.1130161,1033386.6554,0,30134.789363,479664.31596,26815.240378,222236.3345,222572.23198,0,0,0,0,0,2682038.198,117138.32435,1832523.3691,654452.14241,24624.111617,29.832750175,997961954.1,41068976514,41069477831
25,18.430292028,21681.602136,0,0,2800,160,8,19200000,19200000,20,181.10380507,26395.967957,26395.967957,181.10380507,149.42990654,189405.56475,94433.580774,14377.801736,434.03070761,4974.3484646,365.60547397,2841.5600801,21.973631509,3229.1391856,96003.354473,120.42923899,0,0,432.67222964,432.33044059,432.67222964,0,0,657.16421896,42.664886515,478.34846462,3.6552069426,260.08277704,582.59646195,9409.3301068,32277.433912,110803.96896,107966.96629,149.44626168,131.52036048,93.419893191,305.83477971,1646.2012684,2172.0787717,0,78979.104806,3822.7660214,981081.6966,0,28744.014019,457949.59546,25498.221295,211570.96929,212337.66889,0,0,0,0,0,2733465.3678,111424.26035,1958593.5958,590614.44059,22887.470961,27.873831776,930158640.47,41069477833,41070020418
26,19.411633392,21741.894166,0,0,2800,160,8,19200000,19200000,20,174.74796472,25469.240841,25469.240841,174.74796472,147.27408412,216204.50475,119925.05834,14711.7154,432.38873813,4903.0586839,30.311736771,1711.5342605,23.096675712,1764.942673,98315.888738,117.98982361,0,0,421.45488467,421.10753053,421.45488467,0,0,636.86533243,38.832767978,467.82632293,3.4440298507,252.77747626,568.69810041,9620.3521031,33835.036296,113659.2829,109212.54953,147.28527815,126.60922659,93.900610583,309.54443691,1613.6645183,2103.6214383,0,80826.069199,3890.4185889,1008226.6777,0,29388.007802,468721.88738,26499.55156,216544.32972,217695.53256,0,0,0,0,0,2638199.2799,115233.84023,1828154.2524,625764.12483,21874.75441,29.935549525,1001515947.7,41070020420,41070535575
27,20.884238665,22003.992671,0,0,2800,160,8,19200000,19200000,20,175.46024185,25571.871748,25571.871748,175.46024185,150.28215464,200179.61744,100111.38439,15435.851594,450.00513008,5272.7431294,33.889703188,1922.7797728,25.145108098,1981.8145841,105148.76658,118.02381825,0,0,430.90765848,430.53242946,430.90765848,0,0,641.58336387,41.389886405,480.0666911,3.3825577134,272.95749359,567.96555515,10136.106999,35085.474166,122261.43203,116475.09198,150.29278124,130.08831074,100.44558446,332.97398314,1616.1612312,2093.5104434,0,85877.761451,4148.4393551,1083960.1195,0,31341.598754,501488.66654,28651.37926,232358.90363,232936.95456,0,0,0,0,0,2756352.0311,125762.33382,1915534.03,642294.70246,22166.743496,29.833638695,998000971.43,41070535576,41071014406
28,20.631105518,21997.50289,0,0,2800,160,8,19200000,19200000,20,175.1109104,25519.095014,25519.095014,175.1109104,169.37210983,223256.60116,123198.98266,15279.082731,459.60729769,5259.5032514,33.043713873,1861.0679191,21.696893064,1915.808526,104644.66329,112.91690751,0,0,417.17810694,416.80816474,417.17810694,0,0,636.34537572,50.246387283,464.3583815,3.475433526,271.42521676,541.5458815,10077.886561,35760.22435,121148.89198,114352.62283,169.38583815,121.41040462,97.602962428,325.01119942,1556.8356214,2027.5198699,0,83724.254335,4041.8782514,1079569.0715,0,30449.553107,491002.78396,28723.502529,229581.32225,230463.75614,0,0,0,0,0,2766711.7074,121059.06973,1893429.5614,680776.10658,21986.288295,29.427384393,983919178.92,41071014408,41071499113
29,16.415186017,21908.951108,0,0,2800,160,8,19200000,19200000,20,184.99665958,26962.681142,26962.681142,184.99665958,113.35985424,161767.04525,81816.760401,12705.737018,351.21955664,4378.0926207,27.714242332,1504.1378682,18.717886426,1550.569997,86896.416338,86.427269967,0,0,326.25296083,325.94199818,326.25296083,0,0,470.76283025,34.413300941,365.20346189,2.704221075,223.60340115,411.78317643,8342.18099,29029.360462,102775.01488,95791.258731,113.37321591,98.487701184,81.514120862,271.9453386,1174.0288491,1533.909505,0,70059.150015,3389.5372001,901706.88673,0,25647.009414,411671.74765,24545.42727,192370.25326,193373.97692,0,0,0,0,0,2851162.8418,101056.56058,2160622.5897,531009.73398,16343.886122,24.856969329,825727109.71,41071499115,41072108307
30,21.094509732,22039.203848,0,0,2800,160,8,19200000,19200000,20,175.38253792,25558.776915,25558.776915,175.38253792,135.69811321,221030.47577,125738.80873,15707.617462,425.52904181,5361.3755087,139.54568997,2731.3211247,23.942286349,2894.809101,107055.16574,102.38734739,0,0,390.39104698,390.01220866,390.39104698,0,0,559.0873104,41.823529412,437.26341102,3.1687014428,273.95671476,486.83536811,10287.09434,35920.81946,127472.72401,116629.24491,135.70884203,117.96263411,99.164261931,333.4054754,1390.9141694,1781.0399556,0,85439.785054,4097.6955235,1119428.2349,0,31312.506474,506100.05623,30638.333333,237123.01147,237055.48354,0,0,0,0,0,2825634.0263,124553.98483,1940672.0777,689983.61857,19337.095819,29.038845727,970464756.27,41072108309,41072582366
31,20.99525927,21821.141381,0,0,2800,160,8,19200000,19200000,20,175.82133629,25623.42931,25623.42931,175.82133629,125.24363234,185542.07161,96042.619417,15378.191953,406.58287191,5334.4710225,931.50609081,3690.430048,23.716500554,4645.6526394,106529.61019,91.22923588,0,0,358.17312661,357.79512735,358.17312661,0,0,499.95422665,40.110372831,403.38095238,2.980804725,266.13658176,431.02916205,9970.9933555,35901.087855,131024.25914,114798.0694,125.26430417,107.20819491,98.517903285,331.71207087,1235.3971945,1570.118863,0,84241.66519,4115.0841639,1137114.7386,0,31423.850498,506331.29051,31622.990772,239010.5131,239638.73643,0,0,0,0,0,2799750.485,125360.64415,1970019.4777,633471.84791,17250.800295,28.744186047,960267525.99,41072582368,41073058666
32,20.907992289,21999.821561,0,0,2800,160,8,19200000,19200000,20,177.80223048,25913.289219,25913.289219,177.80223048,121.59516729,207539.2,120855.79182,15637.242007,396.91710037,5368.0301115,436.1330855,2990.8643123,23.264312268,3450.26171,106813.83606,86.232342007,0,0,346.48364312,346.10297398,346.48364312,0,0,475.88215613,40.440520446,391.08847584,2.9048327138,267.64126394,406.63345725,10125.001859,36523.372862,130541.85093,114238.89554,121.64089219,103.2267658,96.444981413,332.20892193,1167.6304833,1475.9605948,0,83390.784015,4093.8966543,1144646.9729,0,31264.401859,503125.92045,32480.69368,240068.53978,240987.13903,0,0,0,0,0,2842104.3584,126177.86543,1985788.445,663165.08401,16105.621561,28.260966543,943542713.98,41073058668,41073536954
33,21.193355459,21474.30706,0,0,2800,160,8,19200000,19200000,20,176.25999253,25687.860291,25687.860291,176.25999253,112.66156145,175327.39036,92672.286888,15242.720956,377.95965633,5432.7190885,318.64400448,2496.61935,26.702652223,2841.9660067,107125.47404,79.137840867,0,0,327.55248412,327.16996638,327.55248412,0,0,438.0298842,39.40605155,371.40717221,2.8995143818,265.56630557,370.53193874,9907.2129249,36711.685842,126021.79903,113292.35039,112.67388868,99.435188644,95.677250654,334.26783713,1061.9312663,1335.9697422,0,82241.259619,4017.9611505,1139161.836,0,30113.857677,492165.74449,33107.185656,241329.79753,239046.62794,0,0,0,0,0,2774654.7381,125046.50691,1923530.4781,661020.96862,15013.06836,28.463952185,950558318.29,41073536956,41074008802
34,22.285761404,22092.458399,0,0,2800,160,8,19200000,19200000,20,176.10635793,25664.678179,25664.678179,176.10635793,113.44073783,206292.99843,122508.96075,15875.598901,388.06397174,5678.19427,430.51295133,3070.6530612,25.269623234,3526.4356358,110149.84812,77.006279435,0,0,326.72959184,326.32770801,326.72959184,0,0,428.55808477,40.992935636,372.17268446,2.7260596546,276.9022763,358.70879121,10450.180926,37571.57967,128800.6197,117623.44309,113.45879121,98.496860283,96.145211931,350.35007849,1034.1212716,1286.0239403,0,83989.936028,4079.3897174,1176415.4714,0,30438.46978,498619.78571,34502.414835,251175.18681,246708.7602,0,0,0,0,0,2862259.6095,134235.01413,1965871.1692,694607.25275,14667.14168,28.296703297,944772288.4,41074008804,41074457521
35,15.505775126,21771.002974,0,0,2800,160,8,19200000,19200000,20,191.8271862,27961.136526,27961.136526,191.8271862,84.025580012,134009.45152,71459.483641,11835.738846,293.61838192,4326.9229625,49.993753718,2191.5981559,22.307257585,2263.8991672,83352.432481,57.148720999,0,0,245.83224271,245.52766211,245.83224271,0,0,318.04907793,31.209994051,280.15526472,2.5261748959,210.04491374,264.65258775,7795.1671624,28468.094289,97167.428911,89073.032124,84.034503272,74.257882213,71.584176086,266.05324212,763.04491374,959.22903034,0,63561.900654,3224.2703748,893034.94943,0,23159.646936,378081.05473,26490.84652,190656.62582,187647.81231,0,0,0,0,0,3103469.6365,100041.11184,2437980.0571,514454.01904,10919.427424,22.156157049,732225141.07,41074457523,41075102444
36,22.292418571,22017.621536,0,0,2800,160,8,19200000,19200000,20,177.58709422,25880.549485,25880.549485,177.58709422,108.83293745,201558.44814,120974.59382,15729.086302,384.70071259,5757.0969913,45.684877276,2771.2913698,27.381235154,2844.3574822,110300.31987,73.184877276,0,0,315.80562154,315.40023753,315.80562154,0,0,408.41963579,40.373317498,361.05463183,2.886381631,272.9885194,339.45407759,10468.018211,37584.988519,127985.51623,117378.69834,108.84441805,95.382422803,95.892715756,354.0922407,979.38558987,1222.0376089,0,83386.790578,4106.0411718,1182449.5986,0,30419.81631,497851.02217,35185.542755,252037.73238,248222.99446,0,0,0,0,0,2861497.1243,137867.17894,1956000.8579,700890.04157,14319.538005,27.960807601,933128600.27,41075102446,41075551029
37,22.688341596,21980.096308,0,0,2800,160,8,19200000,19200000,20,176.8687801,25775.008427,25775.008427,176.8687801,108.27808989,174217.86196,93669.187801,15937.795746,385.79775281,5868.8603531,421.06099518,3057.1777689,27.092696629,3505.3314607,111449.75803,71.771268058,0,0,313.5529695,313.14205457,313.5529695,0,0,405.43298555,42.494783307,359.48956661,2.9101123596,275.93459069,331.93218299,10415.775682,38365.319021,129494.37039,118982.99318,108.36637239,94.412921348,96.993579454,359.54012841,961.10232745,1199.6705457,0,84066.412119,4134.1127608,1194784.2139,0,30589.816613,500252.32303,35838.432183,255461.5939,250676.41814,0,0,0,0,0,2856597.443,137546.69342,1963272.2484,687921.92175,13905.793339,28.025280899,935349410.7,41075551031,41075991786
38,21.259316896,21678.602647,0,0,2800,160,8,19200000,19200000,20,177.83856333,25918.289603,25918.289603,177.83856333,99.95463138,189037.07826,114212.48847,15014.630624,362.72930057,5535.4336484,305.86654064,2540.0850662,25.40831758,2871.3599244,105682.99811,63.838563327,0,0,286.12551985,285.73837429,286.12551985,0,0,359.22117202,38.236294896,329.2657845,2.8529300567,259.40529301,293.71379962,9973.5973535,36346.404537,122435.35388,112014.65066,99.984120983,84.483175803,91.23100189,344.40756144,853.83516068,1049.5228733,0,78991.506994,3849.6824197,1137641.6231,0,28662.077883,470944.23327,34500.239319,242573.77996,237944.45936,0,0,0,0,0,2753614.0276,129100.80983,1892668.5323,669880.86616,12350.120983,27.343289225,911744442.77,41075991787,41076462169
39,22.534601881,21857.661167,0,0,2800,160,8,19200000,19200000,20,178.57706237,26024.716298,26024.716298,178.57706237,105.2832998,170148.82897,92698.68169,15914.944467,382.65875252,5946.9561368,325.99758551,2542.1625755,24.595573441,2892.7557344,111389.48974,66.555734406,0,0,299.97706237,299.56498994,299.97706237,0,0,375.95412475,40.410462777,346.31428571,2.5541247485,276.46720322,306.76257545,10434.84829,37824.845875,129950.09215,119227.04386,105.3138833,89.195573441,96.774647887,358.33762575,892.19517103,1100.2796781,0,83455.108652,4115.7231388,1205252.2093,0,30665.889738,499311.78149,36305.461972,256774.22777,251793.06922,0,0,0,0,0,2865184.7348,131563.11227,1972653.3368,694897.44386,13094.698189,27.442253521,915167193.57,41076462171,41076905933
40,22.550710911,21927.001621,0,0,2800,160,8,19200000,19200000,20,179.67828201,26184.764182,26184.764182,179.67828201,104.46069692,198955.56564,121551.14425,16244.019044,384.80186386,6005.1393841,420.13128039,3074.8310373,27.129659643,3522.0919773,111960.62318,65.383306321,0,0,297.38735818,296.97244733,297.38735818,0,0,369.37358185,40.743922204,343.96636953,2.556726094,277.97204214,299.98824959,10659.094003,38466.53282,130361.65519,119961.9611,104.4821718,88.262155592,95.573743922,361.83589951,873.37479741,1070.2641815,0,83548.10859,4131.3354943,1212016.5713,0,30822.525932,500269.78687,36645.188006,258400.23987,253339.47042,0,0,0,0,0,2918679.4242,135726.25041,1986773.7524,729752.30592,12628.141005,27.113857374,903792273.85,41076905934,41077349379
41,14.359006759,21726.431549,0,0,2800,160,8,19200000,19200000,20,196.17690141,28595.61831,28595.61831,196.17690141,72.307042254,117775.36,64308.209577,11037.960845,267.88084507,4177.1064789,40.529295775,2040.3456338,19.991267606,2100.8661972,78211.943662,45.31915493,0,0,206.50732394,206.21887324,206.50732394,0,0,255.65802817,28.310422535,238.46225352,1.8492957746,193.54788732,207.20957746,7290.143662,26660.077746,90489.169577,83193.371549,72.332394366,61.327042254,68.046197183,254.4284507,603.72957746,761.91690141,0,57957.476901,2849.9574648,847247.34141,0,21477.49493,348565.48225,25712.42,180027.3138,176905.05803,0,0,0,0,0,3230831.9504,96120.238028,2590958.5507,497508.80958,8831.511831,19.811267606,651044089.6,41077349380,41078045807
42,22.082708577,21900.820269,0,0,2800,160,8,19200000,19200000,20,179.27315914,26125.486936,26125.486936,179.27315914,133.9354711,195791.962,117976.67775,15824.476247,412.95051465,5916.4319082,403.45249406,2997.4030087,27.121536025,3427.9770388,110691.17894,69.345209818,0,0,305.78780681,305.3824228,305.78780681,0,0,414.13380839,48.323832146,351.09026128,2.7775138559,271.58155186,322.12787015,10406.251781,38637.545527,129523.47348,117882.02969,133.99010293,85.655977831,93.340855107,351.33333333,951.79928741,1196.6167854,0,81618.136975,4103.7430721,1206036.8947,0,30435.396279,492183.84917,36279.268409,254621.25257,250269.56809,0,0,0,0,0,2884543.5934,132952.61679,1948134.5788,736475.0669,14103.221298,27.412114014,914111928.41,41078045808,41078498651
43,23.306274748,22129.926983,0,0,2800,160,8,19200000,19200000,20,180.05455308,26240.641628,26240.641628,180.05455308,107.52287033,173733.22367,95601.121276,16515.945447,400.09903483,6223.562736,431.18338229,3185.4146034,30.201426773,3646.7994125,116764.37138,66.446915653,0,0,305.61770877,305.18799832,305.61770877,0,0,378.04699958,42.143096937,353.60595888,2.6651279899,287.85354595,305.94964331,10870.390264,39108.297944,137627.32396,124913.88334,107.53629878,90.483424255,99.246747797,376.57070919,892.52370961,1089.7973143,0,86121.136383,4247.7125472,1276680.2392,0,32212.217373,520634.65925,38532.068401,269614.14352,264280.26521,0,0,0,0,0,2966479.8426,142468.02854,2011933.6076,743032.45447,12847.574906,27.067142258,902172295.67,41078498652,41078927721
44,22.146039845,22136.080354,0,0,2800,160,8,19200000,19200000,20,181.41783849,26438.482523,26438.482523,181.41783849,102.55524307,195128.67176,120343.03897,16107.169546,383.11410205,6055.5918039,796.09280836,3502.6368019,28.883085577,4327.6126959,111775.10285,63.647247891,0,0,294.56006428,294.14865408,294.56006428,0,0,362.93772599,40.5660908,340.83929289,3.02531137,275.93852953,292.95098433,10613.787465,37598.807553,131518.76617,120175.75693,102.5910004,87.143431097,95.997187626,355.76858176,853.79308959,1042.3889112,0,82022.593411,4067.2703897,1216907.1466,0,30604.689032,496611.58819,36882.880675,257310.21776,252743.57172,0,0,0,0,0,2886473.0864,136279.0908,1945681.7702,736018.66693,12669.577742,26.741663319,890910316.08,41078927722,41079379270
45,23.142683903,22118.769485,0,0,2800,160,8,19200000,19200000,20,178.18721649,25967.954639,25967.954639,178.18721649,104.29773196,169691.47381,93595.500206,16445.818557,391.17938144,6406.1773196,504.10350515,3107.3810309,28.274226804,3639.7587629,114653.83588,64.252783505,0,0,297.29690722,296.87463918,297.29690722,0,0,365.23917526,41.286597938,344.59134021,2.6305154639,282.88453608,294.32618557,10709.230515,39173.995052,134192.5233,122464.13031,104.33278351,88.176494845,98.571958763,368.77608247,859.57814433,1046.8292784,0,84207.69567,4193.3859794,1249535.1674,0,31618.519175,508942.00041,37994.715876,264083.63052,259313.40247,0,0,0,0,0,2946704.5402,142687.75794,2002210.5229,733828.08247,12567.813608,27.628865979,921612737.95,41079379272,41079811374
46,22.178161608,21994.325879,0,0,2800,160,8,19200000,19200000,20,180.07028754,26243.477636,26243.477636,180.07028754,134.14297125,196842.9393,119939.78275,16048.73722,420.86621406,6396.2444089,330.73642173,2333.2340256,28.201277955,2692.1717252,112266.65216,68.380191693,0,0,303.96645367,303.55750799,303.96645367,0,0,409.24720447,48.851038339,349.74880192,2.6873003195,273.95806709,316.76916933,10545.624601,38886.551118,130682.50919,118686.98882,134.16773163,84.644968051,94.886182109,367.43530351,939.22963259,1177.2879393,0,81472.446486,4030.6908946,1233697.0719,0,30883.49361,495288.73562,37148.289537,258648.80192,253271.44489,0,0,0,0,0,2907308.8842,137110.82748,1942167.5028,761559.57468,13881.005192,27.115814696,903851551.69,41079811376,41080262270
47,23.019251,22065.636964,0,0,2800,160,8,19200000,19200000,20,179.21658416,26117.697195,26117.697195,179.21658416,104.39067657,169214.20462,93436.19802,16391.260314,394.45049505,6609.3320957,47.893151815,2891.8791254,29.080445545,2968.8527228,115210.14191,64.164191419,0,0,302.45338284,302.03094059,302.45338284,0,0,368.66955446,42.649339934,350.09735974,2.5792079208,294.5589934,293.46534653,10756.939769,39196.617162,133645.97112,122309.19183,104.40717822,91.688118812,97.218646865,368.81105611,859.76485149,1044.9080033,0,84237.72731,4191.0598185,1267174.7306,0,31962.088284,510387.53507,38374.718234,266950.41089,260764.00083,0,0,0,0,0,2949790.9076,138523.41254,1994249.7459,749707.20215,12774.77764,27.353960396,912097587.44,41080262272,41080696691
48,22.762917387,22001.690418,0,0,2800,160,8,19200000,19200000,20,179.8988534,26217.536855,26217.536855,179.8988534,103.32350532,198134.66994,122695.28583,16306.04136,386.04668305,6213.7698608,946.02047502,3715.6158886,30.051597052,4691.6879607,113277.28378,63.293611794,0,0,299.05814906,298.63882064,299.05814906,0,0,363.91973792,42.140868141,346.12817363,2.5904995905,291.93734644,289.1973792,10796.400491,37988.086814,132841.74611,121714.586,103.36404586,90.458230958,97.86036036,366.24570025,848.01146601,1036.4172809,0,82987.179771,4114.1117936,1231228.541,0,30899.594185,501798.08354,37474.746929,261049.29894,256019.23874,0,0,0,0,0,2896074.018,137537.89189,1944953.4967,743201.90418,12663.110156,27.030712531,900911488.3,41080696693,41081136004
49,23.400297184,22117.609349,0,0,2800,160,8,19200000,19200000,20,178.35851419,25990.504174,25990.504174,178.35851419,104.70701169,171866.17696,94769.57596,16517.699917,394.15358932,6380.3222037,801.0375626,3694.5939065,28.222871452,4523.8543406,116063.83932,64.547579299,0,0,304.5409015,304.11352254,304.5409015,0,0,373.57011686,45.143989983,352.24874791,2.6644407346,298.22078464,293.35851419,10843.913606,39104.858097,136911.91486,124191.1803,104.73247078,92.557595993,99.107679466,374.60183639,862.20492487,1050.5801336,0,85138.185309,4206.4419866,1264737.7362,0,31816.15985,514726.65067,38329.624374,267595.34057,262047.45576,0,0,0,0,0,2928442.27,141541.60643,1977934.227,738942.69783,12907.09015,27.924874791,931851301.14,41081136006,41081563351
